2	pi-	0.000626464	0.0022863	0.999997	115884
2	pi+	-0.000628233	-0.000131807	1	485859
2	proton	-0.407127	-0.240877	0.881037	978.692
2	neutron	-0.013521	-0.054034	0.998448	945.126
2	He3	0.722538	-0.411726	-0.555357	2815.07
2	triton	-0.28469	-0.00524669	0.958605	2815.13
2	deuteron	0.0850405	0.878393	-0.470312	1882.76
2	deuteron	-0.0867159	-0.564527	0.820847	1876.99
2	proton	-0.18293	0.924322	0.334911	941.109
2	neutron	0.796496	-0.429794	-0.42529	940.963
2	alpha	0.509818	-0.798058	-0.321231	3727.65
3	neutron	-0.00118659	-0.00155158	0.999998	232473
3	pi+	0.00203304	0.0146622	0.99989	9539.99
3	proton	0.90835	-0.0776445	0.410939	1118.42
3	pi0	-0.00535368	-0.0108508	0.999927	10334
3	pi+	0.000480002	-0.018062	0.999837	30583.2
3	anti_proton	-0.00143773	-0.00281159	0.999995	213332
3	eta_prime	0.0081331	0.0322496	0.999447	22314.1
3	pi+	0.110645	0.0439593	0.992887	2489.44
3	kaon-	0.0052428	-0.0356658	0.99935	19129.4
3	pi-	-0.00246198	-0.0207169	0.999782	4901.22
3	anti_neutron	-0.000200462	-0.000791642	1	140224
3	pi-	-0.00376906	0.000280797	0.999993	57759.9
3	eta_prime	0.000159038	4.97999e-05	1	3.94202e+06
3	proton	-0.179684	-0.375796	0.909116	1303.44
3	pi0	0.0320862	0.0685241	0.997133	6746.32
3	pi+	0.029963	0.0224108	0.9993	18176.4
3	pi0	0.00401663	-0.00557407	0.999976	57984.7
3	pi-	-0.00502179	-0.00616407	0.999968	125055
3	neutron	-0.798277	-0.602241	-0.00772957	1054.21
3	neutron	0.530411	0.812543	-0.241741	982.901
3	neutron	0.548371	-0.0875361	0.831641	983.561
3	pi-	-0.0136289	-0.044455	0.998918	1061.55
3	pi+	0.177247	0.91208	-0.369721	281.365
3	pi0	-0.331793	-0.046086	0.942226	346.208
3	neutron	0.194433	-0.27191	0.942476	1554.33
3	pi-	-0.0783061	-0.227968	0.970515	856.38
3	anti_neutron	0.0617195	-0.0228417	0.997832	7111.24
3	pi0	-0.0418134	0.123293	0.991489	2699.74
3	neutron	-0.0213049	0.149833	0.988482	10899
3	pi-	0.000965638	-0.0034209	0.999994	34325.9
3	pi0	0.000406098	-0.000635373	1	144887
3	pi+	0.00142389	0.00246981	0.999996	100004
3	pi+	-0.000272121	0.000116518	1	397788
3	neutron	7.61426e-05	-0.000323075	1	655722
3	pi-	-0.165526	-0.686285	0.708248	284.333
3	proton	0.5236	-0.150241	0.838612	1079.37
3	pi-	-0.0725482	0.565897	0.821278	427.564
3	pi+	-0.06613	0.191132	0.979334	3913.82
3	pi-	0.00442816	-0.0860293	0.996283	4683.47
3	pi0	-0.0340196	-0.00350605	0.999415	2621.99
3	pi+	0.103594	-0.105013	0.98906	2595.03
3	pi0	-0.000795113	-0.009355	0.999956	22662.7
3	kaon+	0.00455636	-0.00126924	0.999989	9672.59
3	pi-	-0.00534433	-0.00296186	0.999981	66265.7
3	pi0	-0.00416155	0.00333999	0.999986	59055.9
3	pi+	-0.0030566	0.00809058	0.999963	24354.5
3	pi0	-0.000592755	0.000320707	1	77229.8
